favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
6742,Twitter for Android,"@elizabethforma  Goofy Elizabeth Warren, sometimes known as Pocahontas, bought foreclosed housing and made a quick killing. Total hypocrite!",ewarren,False,Wed May 25 12:17:40 +0000 2016,3578,735444721716199424
42968,Twitter for iPad,"WORKING TOGETHER, we will defeat this #OpioidEpidemic &amp; free our nation from the terrible affliction of drug abuse.… https://t.co/Mw8xZxOEUn",,False,Fri Oct 27 01:18:55 +0000 2017,9058,923720632122200064
51259,Twitter for iPhone,"Congressman @PeteSessions of Texas is a true fighter and patriot. Highly respected in D.C. by all, he always gets w… https://t.co/8eQEIFxyEk",,False,Wed Oct 03 12:35:52 +0000 2018,11794,1047465256023445504
13819,Twitter for iPhone,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga",,False,Mon Oct 24 15:55:44 +0000 2016,6021,790582555871326208
84629,Twitter for iPhone,...This evil Anti-Semitic attack is an assault on humanity. It will take all of us working together to extract the… https://t.co/x5BiVTfXOH,realDonaldTrump,False,Sat Oct 27 21:41:35 +0000 2018,20293,1056299897882923009
9155,Twitter for Android,"""@GoldJazz559: #BlackMenForBernie Leader: #Hillary2016 ‘No Regard For Black Race’ https://t.co/m8952Ly3Jb via @dailycaller #BlacksForTrump",,False,Sat Aug 27 15:18:52 +0000 2016,4029,769554782151331840
81293,Twitter for iPhone,Heading to see the BORDER WALL prototypes in California! https://t.co/fU6Ukc271l,,False,Tue Mar 13 14:37:15 +0000 2018,15098,973568677189595136
13477,Twitter for iPhone,Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,,False,Fri Feb 26 16:15:06 +0000 2016,4352,703251956198875138
1926,Twitter Web Client,Thank you Dan--I agree! Best wishes. https://t.co/DAEomTNoMq,,False,Mon Sep 21 21:11:42 +0000 2015,651,646069315507195904
677,Twitter for Android,"@ABCPolitics must apologize. My statement ""we're going to get them out so fast, so quick"" applied to hard core criminals &amp; gang members. LIE",ABCPolitics,False,Fri Aug 21 04:04:52 +0000 2015,606,634576881011064832
71167,Twitter for iPhone,During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology. Leaders pointed to Qatar - look!,,False,Tue Jun 06 12:06:35 +0000 2017,36082,872062159789985792
7835,Twitter for Android,"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",,False,Fri Feb 26 13:56:30 +0000 2016,2158,703217073724399616
24030,Twitter for Android,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,,False,Sat Jul 23 03:49:04 +0000 2016,10715,756697615509688320
13117,Twitter for iPhone,"Thank you Pueblo, Colorado! 
#TrumpRally #AmericaFirst
https://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy",,False,Mon Oct 03 21:41:35 +0000 2016,5750,783059449128759296
86572,Twitter for iPhone,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!",,False,Sun Oct 29 14:48:09 +0000 2017,21375,924649059520073730
5875,Twitter for iPhone,"#MakeAmericaGreatAgain #Trump2016
Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3",,False,Thu Mar 03 02:08:02 +0000 2016,2433,705213112463577088
56355,Twitter for iPhone,"“It’s a mean &amp; nasty world out there, the Middle East in particular. This is a long and historic commitment, &amp; one… https://t.co/peZsXtB57e",,False,Thu Nov 22 11:58:24 +0000 2018,12433,1065575219576926208
94094,Twitter for iPhone,"No, Amnesty is not a part of my offer. It is a 3 year extension of DACA. Amnesty will be used only on a much bigger… https://t.co/5CNiwJnaRz",,False,Sun Jan 20 13:23:28 +0000 2019,22598,1086977510225727488
7392,Twitter for Android,"""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS""",,False,Fri May 20 23:27:38 +0000 2016,1767,733801387952340992
11388,Twitter for Android,"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people.""",,False,Sun Apr 10 03:10:16 +0000 2016,4494,718999512283484160
1745,Twitter for Android,"""@PattyDs50:  @CwiseCwise1 @iliveamongyou @pennybishop16 @GOP Yes! We love you Donald!! We are behind you all the way to Whitehouse!!""",,False,Sat Dec 05 03:38:13 +0000 2015,578,672983285514043392
97620,Twitter for iPhone,Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’… https://t.co/LkjfGX2QLO,,False,Thu Nov 29 11:54:16 +0000 2018,25578,1068110895409233921
12821,Twitter for Android,"President Obama spends so much time speaking of the so-called Carbon footprint, and yet he flies all the way to Hawaii on a massive old 747.",,False,Sat Dec 19 19:25:05 +0000 2015,5767,678295001391087616
14703,Twitter for Android,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",,False,Sat Mar 12 22:47:59 +0000 2016,6161,708786643512066048
1402,Twitter for Android,"""@bluegirlvi: @BretBaier @FoxNews DonaldTrump GOD voters are NOT getting tired of Trump! He's winning over others too #MakeAmericaGreatAgain",,False,Tue Oct 06 23:20:56 +0000 2015,785,651537653314269185
1921,Twitter for iPhone,Looking forward to press conference on taxes at 11AM at @TrumpTowerNY.,,False,Mon Sep 28 14:03:30 +0000 2015,987,648498271074304000
80267,Twitter for iPhone,CHANGE THE LAWS!,,False,Mon Jun 18 13:50:53 +0000 2018,17223,1008708634396721153
79422,Twitter for iPhone,"...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Fou… https://t.co/Xy43yb5eTm",,False,Wed Dec 19 14:56:11 +0000 2018,19999,1075404434862235649
33356,Twitter for iPhone,Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!,,False,Mon Nov 07 22:21:53 +0000 2016,11245,795753162623815680
84178,Twitter for iPhone,"Today, it was my great honor to sign a Presidential Memorandum launching the Women’s Global Development and Prosper… https://t.co/iaPQDYqawI",,False,Thu Feb 07 23:43:37 +0000 2019,18377,1093656560264466433
1809,Twitter for Android,"""@AdiosLiberty: @60Minutes @realDonaldTrump @ScottPelley Haven't seen that much hatred in an interviewer since the 1st debate. #trump2016""",,False,Mon Sep 28 02:33:59 +0000 2015,1134,648324747948879872
2098,Twitter for Android,"""@JennaLeeUSA: When asked why he has his own magazine covers on his walls - @realDonaldTrump replies: ""It's cheaper than wall paper..."" Ha!",,False,Mon Sep 28 02:32:30 +0000 2015,1075,648324372906774528
16283,Twitter for iPhone,"Thank you Portland, Maine! 
#MakeAmericaGreatAgain 
https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw",,False,Thu Aug 04 22:42:13 +0000 2016,4913,761331433810132992
123108,Twitter for iPhone,"There is no reason for these massive, deadly and costly forest fires in California except that forest management is… https://t.co/k5gzPlaT4E",,False,Sat Nov 10 08:08:52 +0000 2018,27775,1061168803218948096
56962,Twitter for iPhone,Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman… https://t.co/qMniRSctDT,,False,Wed Jun 27 20:28:58 +0000 2018,12432,1012070304091435010
14713,Twitter for Android,So many false and phony T.V. commercials being broadcast in Indiana. Reminds me of Florida where thousands were put up-I won in a landslide!,,False,Thu Apr 28 13:25:54 +0000 2016,4946,725677423195512833
46894,Twitter for iPhone,"Massive #MAGARally🇺🇸tonight in Indiana, thank you. Everyone get out and https://t.co/0pWiwCHGbh! https://t.co/5jVFO6SIsz",,False,Sat Nov 03 01:27:44 +0000 2018,12118,1058531139034451969
7742,Twitter for iPhone,"Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7",,False,Fri Jun 10 02:29:27 +0000 2016,2949,741094899664093184
68218,Twitter for iPhone,2019 National Prayer Breakfast https://t.co/cKvv3ygOOt,,False,Thu Feb 07 15:20:15 +0000 2019,16242,1093529884104843265
100260,Twitter for iPhone,Negotiations on DACA have begun. Republicans want to make a deal and Democrats say they want to make a deal. Wouldn… https://t.co/YW4mCpHr0R,,False,Tue Feb 13 10:52:47 +0000 2018,20461,963365328716812288
1031,Twitter Web Client,This is an outrage! Bias-Free Language Guide claims the word 'American' is 'problematic' -- WHAT?!  http://t.co/vKz8a0ICGs,,False,Wed Jul 29 18:04:53 +0000 2015,918,626453353741053952
93538,Twitter for iPhone,.@CNN called a San Diego news station (@KUSINews) for negative reports on the Wall. When the station said that Wall… https://t.co/nigpO3Oixw,,False,Fri Jan 11 23:29:48 +0000 2019,28996,1083868608919420930
4281,Twitter for Android,"""@thewatcher23579: One of Paris terrorist came as Syrian refugee. Donald Trump is right again. BOMB THEIR OIL - TAKE AWAY THEIR FUNDING""",,False,Sun Nov 15 22:33:07 +0000 2015,1939,666021135897653248
2208,Twitter for Android,"""@CricketDrews: @realDonaldTrump exactly! #DemDebate is a joke. Trump2016!""",,False,Wed Oct 14 02:38:44 +0000 2015,815,654124148025880576
13719,Twitter for iPhone,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J,,False,Sun Apr 03 13:46:39 +0000 2016,5122,716622947901915136
8315,Twitter for Android,I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd,,False,Tue Feb 02 16:34:02 +0000 2016,2451,694559410488737793
469979,Twitter for iPhone,North Korean Leader Kim Jong Un just stated that the “Nuclear Button is on his desk at all times.” Will someone fro… https://t.co/EvTgZxiji0,,False,Wed Jan 03 00:49:19 +0000 2018,173906,948355557022420992
1004,Twitter for Android,"""@bedard_nancy: @realDonaldTrump TRUMP STANDS FOR TRUTH""",,False,Tue Aug 04 02:43:48 +0000 2015,370,628395884213063684
177340,Twitter for iPhone,It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime. They want no… https://t.co/okBk72spet,,False,Wed Jan 16 12:49:21 +0000 2019,42582,1085519375224983552
18277,Twitter for iPhone,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s",,False,Sun Aug 07 02:19:37 +0000 2016,5558,762110918721310721
14538,Twitter Web Client,"With the coming forward today of the woman central to the failing @nytimes hit piece on me, we have exposed the article as a fraud!",,False,Mon May 16 15:25:02 +0000 2016,5040,732230384071680001
26886,Twitter for Android,"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!",,False,Sat Apr 09 11:22:32 +0000 2016,9251,718761006068051968
20546,Twitter for iPhone,"Under a Trump administration, it's called #AmericaFirst! #ImWithYou
https://t.co/QfHfCQg0Wa",,False,Thu Sep 01 05:07:04 +0000 2016,7659,771212757517557760
1327,Twitter QandA,.@EliseChristine #asktrump http://t.co/KV1NPNYJTC,,False,Mon Sep 21 17:20:01 +0000 2015,697,646011008893501440
78177,Twitter for iPhone,Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!,,False,Mon Jul 03 11:19:08 +0000 2017,19924,881834692282109953
2379,Twitter for Android,.@EricShawnonFox Highest rated Saturday Night Live in four years. 47% higher than their opening night with Hillary &amp; Miley Cyrus. Nice words,,False,Sun Nov 08 22:17:36 +0000 2015,974,663480514108653568
1016,Twitter for Android,Thank you @AnnCoulter for your nice words. The U.S. is becoming a dumping ground for the world. Pols don't get it. Make America Great Again!,,False,Sun Jun 21 00:25:21 +0000 2015,482,612415976890593284
81223,Twitter for iPhone,"Thank you to Sue Kruczek, who lost her wonderful and talented son Nick to the Opioid scourge, for your kind words w… https://t.co/0kIdepXBdi",,False,Mon Feb 12 12:54:32 +0000 2018,15188,963033580107653120
85995,Twitter for iPhone,Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!,,False,Thu Mar 23 12:18:33 +0000 2017,19051,844886082663698436
72804,Twitter for iPhone,"Thank you to Steve Rogers, FBI Joint Terror Task Force (Ret), for his very kind and generous remarks about me and m… https://t.co/0PT5wmiXJs",,False,Sun Oct 28 16:53:15 +0000 2018,15938,1056589723911757824
8125,Twitter for Android,"And finally, Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and ""choice"" - a total lie!",,False,Wed Feb 03 14:21:03 +0000 2016,3299,694888332099239936
2459,Twitter Web Client,"Morning Consult poll: ""Trump Leads""  http://t.co/61LFN0pfSw",,False,Tue Sep 22 13:58:42 +0000 2015,1304,646322732481835010
8543,Twitter for iPhone,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!,ThePlumLineGS,False,Thu Nov 23 11:31:09 +0000 2017,3419,933659179348299776
2749,Twitter for iPhone,"A great day in both Spencer &amp; Davenport, Iowa! THANK YOU for the support! #Trump2016 #FITN #IAPolitics https://t.co/QsyNbM7ssg",,False,Sat Dec 05 23:13:48 +0000 2015,1105,673279131627495429
108033,Twitter for iPhone,"Does the USA want to be the Policeman of the Middle East, getting NOTHING but spending precious lives and trillions… https://t.co/fNDrsdz1RJ",,False,Thu Dec 20 11:56:54 +0000 2018,25139,1075721703421042688
88725,Twitter for iPhone,Senator Schumer and Obama Administration let phone company ZTE flourish with no security checks. I closed it down t… https://t.co/Q01eeyBBvC,,False,Fri May 25 23:07:19 +0000 2018,22790,1000151354701213696
75846,Twitter for iPhone,"Today, it was my great honor to welcome the 2017 NCAA Football National Champion, Alabama Crimson Tide - to the Whi… https://t.co/7XFdpF69XP",,False,Tue Apr 10 21:49:56 +0000 2018,15226,983824424532144128
3193,Twitter for iPhone,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.,,False,Fri Jan 22 23:48:22 +0000 2016,969,690682449387397120
82007,Twitter for iPhone,Very interesting! https://t.co/ZmSA4v5fKi,,False,Sun Oct 28 03:57:41 +0000 2018,26275,1056394547637485574
36893,Twitter for iPhone,Thank you @FLGovScott. https://t.co/rgdU9plvFK,,False,Fri Oct 27 14:33:15 +0000 2017,7299,923920535607828481
1075,Twitter Web Client,Obama and Republicans are hollowing out our military. Now want to cut troop levels. Lowest level in over 20 years.,,False,Thu Jul 09 19:02:12 +0000 2015,749,619220020766330880
105059,Twitter for iPhone,"I just watched a Fake reporter from the Amazon Washington Post say the White House is “chaotic, there does not seem… https://t.co/2f1GMddbdV",,False,Sat Jan 12 15:57:23 +0000 2019,22774,1084117143988461571
